Address,Prisantydning,Fellesgjeld,Omkostninger,Totalpris,Felleskost,Boligtype,Eieform_bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Beskrivelse,Eiendomsmegler,balkong,utsikt,garasje,heis,parkering,hage,sentrum,toppleilighet,Alder,Energimerking_encoded,Aksje,Andel,Selveier
"Hoffsjef Løvenskiolds vei 2 M, 0382 Oslo",19500000.0,0.0,503170.0,20003170.0,2287.5,Enebolig,Selveier,4,241.0,267,1,1929,G - oransje,ULLERN | Klassisk villa i barnevennlig område | 4(5) soverom og 2 bad | Skjermet og frodig hage,PrivatMegleren,0,0,0,0,0,1,0,0,92,2.0,0,0,1
"Smalgangen 23, 0188 Oslo",5950000.0,0.0,150092.0,6100092.0,4790.0,Leilighet,Selveier,2,88.0,88,1,1990,E - mørkegrønn,Lekker 3-r Selveierleilighet | Sentralt |Terrasse | Inkl. Fjernvarme/varmtvann og strøm (a-konto).,Ukjent,0,0,0,0,0,0,1,0,31,12.0,0,0,1
"Waldemar Thranes gate 32C, 0171 Oslo",7200000.0,427000.0,1132.0,7628132.0,7628132.0,Leilighet,Andel,2,75.0,75,5,1892,G - oransje,TOPPLEILIGHET|Klassisk og tiltalende 3-roms|Balkong|Takhøyde på over 3 meter|Ildsted|Kjøkken fra 2016|God planløsning|,Ukjent,1,0,0,0,0,0,0,1,129,2.0,0,1,0
"Christian Michelsens gate 27, 0568 Oslo",4390000.0,74000.0,121242.0,4585242.0,4585242.0,Leilighet,Selveier,2,55.0,55,2,1934,G - mørkegrønn,Smakfull og moderne 3-roms med gjennomgående planløsning- Soverom og kjøkken mot bakgård/kolonihagen -Vv og fyring inkl.,Nordvik,0,0,0,0,0,1,0,0,87,3.0,0,0,1
"Tyristubbveien 13, 0687 Oslo",4750000.0,200000.0,15554.0,4965554.0,4965554.0,Leilighet,Andel,2,64.0,64,1,1957,D - rød,"Fin 3-roms i 1. etg i firemannsbolig | Mulighet for utbygging | Sydvestvendt veranda på 7,5 m² med nedgang til terrasse",PrivatMegleren,0,0,0,0,0,0,0,0,64,15.0,0,1,0
"Stallerudveien 91, 0693 Oslo",2600000.0,219000.0,8658.0,2827658.0,2827658.0,Leilighet,Andel,0,29.0,29,8,1963,D - lysegrønn,Meget pen og innbydende 1-roms m/flott balkong på 6 m² og alkove - Varmtvann og fyring inkl. - Heis - Perfekt førstegang,Eiendomsmegler 1,1,0,0,1,0,0,0,0,58,18.0,0,1,0
"Sørligata 2A, 0577 Oslo",4990000.0,454553.0,8060.0,5452613.0,5452613.0,Leilighet,Andel,2,71.0,71,2,1880,G - rød,Innbydende og supersentral 3-r med stilfullt kjøkken fra 20/21 - Generøs takhøyde - Enkel tilgang til trivelig bakgård,PrivatMegleren,0,0,0,0,0,0,0,0,141,1.0,0,1,0
"Stensgata 1A, 0358 Oslo",12900000.0,269757.0,340790.0,13510547.0,13510547.0,Leilighet,Selveier,2,166.0,166,3,1892,G - oransje,Stor og gjennomført leilighet på Bislett | 3 stuer | 2 sov | *Garasje | Stukkatur/rosett | Ildsteder | Bolteløkka skole,PrivatMegleren,0,0,1,0,0,0,0,0,129,2.0,0,0,1
"Tyristubbveien 13, 0687 Oslo",4950000.0,200000.0,8060.0,5158060.0,5158060.0,Leilighet,Andel,2,68.0,68,2,1957,F - oransje,"Meget pen leilighet over to plan i firemannsbolig. Fin hagedel*, solrik balkong, stue med peisovn og innredet loftsareal",PrivatMegleren,1,0,0,0,0,1,0,0,64,7.0,0,1,0
"Regnbueveien 15, 0666 Oslo",3500000.0,121000.0,15527.0,3636527.0,3636527.0,Leilighet,Andel,2,64.0,73,2,1950,F - oransje,"3 roms med sydvendt, innglasset balkong. Nye vinduer i 20. Ikea kjøkken fra 00. Bad tatt i 99. Moderniseringsbehov",PrivatMegleren,1,0,0,0,0,0,0,0,71,7.0,0,1,0
"Fyrstikkalléen 18A, 0661 Oslo",5850000.0,9084.0,147592.0,6006676.0,6006676.0,Leilighet,Selveier,2,85.0,85,3,1994,E - rød,"Idyllisk og tilbaketrukket 3 (4) roms endeleilighet i 3. etasje med heis, to solrike uteplasser og parkeringsplass*",Ukjent,0,0,0,1,1,0,0,0,27,10.0,0,0,1
"Platous gate 4F, 0190 Oslo",3700000.0,72493.0,1132.0,3773625.0,3773625.0,Leilighet,Andel,1,51.0,51,1,1892,G - oransje,"Gjennomgående 2-roms leilighet med klassiske detaljer, tregulv, peis og god planløsning!",Ukjent,0,0,0,0,0,0,0,0,129,2.0,0,1,0
"Maries gate 9A, 0368 Oslo",4980000.0,74974.0,134442.0,5189416.0,5189416.0,Leilighet,Selveier,3,59.0,59,1,1941,G - rød,Attraktiv og gjennomgående 4-roms leilighet med sentral beliggenhet - Moderniseringsbehov - Varmtvann og fyring inkl.,Nordvik,0,0,0,0,0,0,0,0,80,1.0,0,0,1
"Beverveien 8, 0596 Oslo",3800000.0,626239.0,1162.0,4427401.0,4427401.0,Leilighet,Andel,3,82.0,84,3,1954,E - lysegrønn,Superlekker og moderne 4-roms endeleilighet over to etasjer med solrik balkong.,Notar,1,0,0,0,0,0,0,0,67,13.0,0,1,0
"Haakon Tveters vei 49, 0686 Oslo",3650000.0,48000.0,15554.0,3713554.0,3713554.0,Leilighet,Andel,1,53.0,53,2,1955,F - mørkegrønn,"Lys og pen 2-roms med fantastisk utsikt fra en solrik, vestvendt balkong på 9 kvm - Fyring inkl. - 3 min. til t-bane.",PrivatMegleren,1,1,0,0,0,0,0,0,66,8.0,0,1,0
"Lørenveien 56A, 0585 Oslo",6150000.0,0.0,0.0,6303750.0,3808.0,Leilighet,Selveier,2,71.0,74,3,2019,B - mørkegrønn,Lekker 3-roms fra 2019 | Heis | Garasjeplass | Balkong med gode solforhold | V.v/fyring inkl. | Kort vei til T-bane!,PrivatMegleren,1,0,1,1,0,0,0,0,2,27.0,0,0,1
"Filerveien 3, 0684 Oslo",4250000.0,167000.0,8656.0,4425656.0,4425656.0,Leilighet,Andel,2,68.0,68,1,1960,G - rød,MÅ SES! Super lekker og moderne 3-roms hjørneleilighet m/vestvendt balkong - Totalrenovert i 2018 - 3 boder - nær marka,Notar,1,0,0,0,0,0,0,0,61,1.0,0,1,0
"Rugveien 23, 0679 Oslo",4350000.0,165000.0,15526.0,4530526.0,4530526.0,Leilighet,Andel,2,67.0,67,2,1958,C - gul,Rålekker 3-roms leilighet m/ vestvendt balkong | Høy standard | Oppusset i 2018/2019 | Svært attraktiv beliggenhet,Nordvik,1,0,0,0,0,0,0,0,63,24.0,0,1,0
"Uelands gate 59H, 0460 Oslo",3390000.0,101488.0,1132.0,3492620.0,3492620.0,Leilighet,Andel,0,32.0,32,1,1941,G - rød,"Perfekt førstegangskjøp|Lys og sjarmerende 1-roms|Vv, fyring og bredbånd inkl|Lave felleskost|Bo rolig og sentralt",Ukjent,0,0,0,0,0,0,1,0,80,1.0,0,1,0
"Grimstadgata 24B, 0464 Oslo",3300000.0,67832.0,8032.0,3375864.0,3375864.0,Leilighet,Andel,1,28.0,28,2,1962,E - gul,Lys og trivelig 1-roms leilighet i rolige omgivelser - Praktisk bod rett utenfor leiligheten - Oppvarming og vv. inkl.,Aktiv,0,0,0,0,0,0,0,0,59,14.0,0,1,0
"Trondheimsveien 6A, 0560 Oslo",4400000.0,16643.0,111342.0,4527985.0,4527985.0,Leilighet,Selveier,2,50.0,50,2,2010,C - mørkegrønn,Lys og gjennomgående 3-roms selveierleilighet fra 2010 med balkong - Sentral beliggenhet - Varmtvann/fyring m.m inkl.,Krogsveen,1,0,0,0,0,0,0,0,11,22.0,0,0,1
"Bård Skolemesters vei 18, 0590 Oslo",3800000.0,148919.0,8614.0,3957533.0,3957533.0,Leilighet,Andel,2,66.0,66,1,1954,F - mørkegrønn,"Gjennomgående og lys 3-roms m/balkong. Varmtvann, fyring & internett inkl. Attraktiv og sentral beliggenhet nært marka.",Eiendomsmegler 1,1,0,0,0,0,0,0,0,67,8.0,0,1,0
"Ole Reistads vei 9C, 1068 Oslo",3550000.0,261591.0,15504.0,3827095.0,3827095.0,Leilighet,Andel,2,83.0,83,2,1978,D - rød,"Lekker, oppgradert 3-roms andel - Skjermet og markanært - Bad fra 2020 - Garasje - Ingen dok. avgift eller gjenboere",EIE eiendomsmegling,0,0,1,0,0,0,0,0,43,15.0,0,1,0
"Fernanda Nissens gate 1B, 0484 Oslo",8900000.0,0.0,223842.0,9123842.0,4019.0,Leilighet,Selveier,3,80.0,80,1,2013,C - mørkegrønn,"Stor 4-r hjørneleilighet m/garasje, elbillader og nydelig hage. Usjenert, solrikt og meget barnevennlig ved Akerselva.",Nordvik,0,0,1,0,0,1,0,0,8,22.0,0,0,1
"St. Halvards gate 67, 0657 Oslo",3990000.0,665786.0,1132.0,4656918.0,4656918.0,Leilighet,Andel,2,62.0,66,2,1999,D - rød,VÅLERENGA - Lys og pen 3- roms med gjennomgående god standard | Ingen forkjøpsrett | Attraktiv og sentral beliggenhet!,Ukjent,0,0,0,0,0,0,0,0,22,15.0,0,1,0
"Bølerskrenten 4 B, 0691 Oslo",3500000.0,172000.0,1164.0,3673164.0,3673164.0,Leilighet,Andel,1,52.0,58,2,2005,E - rød,"Delikat, meget pen og romslig 2-roms m/solrik balkong på 9m². Heis. Takterrasse. Sentralt og nær marka. Bør sees!",Eiendomsmegler 1,1,0,0,1,0,0,1,0,16,10.0,0,1,0
"Trondheimsveien 440B, 0962 Oslo",3000000.0,213000.0,8626.0,3221626.0,3221626.0,Leilighet,Andel,2,59.0,70,3,1949,F - rød,Innbydende 3-roms med innglasset balkong - Koselig peisovn - Garasjeplass - Markanært - Sentral beliggenhet på Grorud!,Ukjent,1,0,1,0,0,0,0,0,72,6.0,0,1,0
"Ole Vigs gate 8B, 0357 Oslo",7650000.0,6736.0,192742.0,7849478.0,7849478.0,Leilighet,Selveier,2,79.0,79,3,1936,F - mørkegrønn,Tilbaketrukket og solrik 3-roms med sydvendt balkong og peis - Nyoppusset 2021 - Vender m/rolig blindvei og bakgård,Nordvik,1,0,0,0,0,0,0,0,85,8.0,0,0,1
"Bøkkerveien 42B, 0579 Oslo",4870000.0,0.0,123092.0,4993092.0,2527.0,Leilighet,Selveier,1,49.0,49,3,2019,C - mørkegrønn,Nyere og strøken 2-r hjørneleil med heis og solrik balkong. Varmtvann og fyring inkl. Ferdigstilt 2019. Lav felleskost!,Nordvik,1,0,0,1,0,0,0,0,2,22.0,0,0,1
"Magnefaret 14, 0678 Oslo",7250000.0,0.0,196920.0,7446920.0,697.92,Tomannsbolig,Selveier,2,66.0,136,1,1952,D - mørkegrønn,"Halvpart tomannsbolig (totalt 136m2) med stor, solrik hage. Stor råkjeller. Idyllisk og svært rolig beliggenhet",PrivatMegleren,0,0,0,0,0,1,0,0,69,17.0,0,0,1
"Ullern allé 103, 0381 Oslo",7500000.0,56000.0,190212.0,7746212.0,7746212.0,Leilighet,Selveier,3,99.0,99,4,1981,E - rød,Lys og innholdsrik 3(4)-roms toppleilighet med to store terrasser på 14 og 10 kvm | Nydelig fjordutsikt | Garasjeplass,Ukjent,0,1,1,0,0,0,0,1,40,10.0,0,0,1
"Lilleveien 1B, 0754 Oslo",8990000.0,0.0,50952.0,9040952.0,3473.0,Leilighet,Selveier,2,77.0,77,3,2020,C - rød,Ny og lekker 3-roms topp-/endeleilighet med solrik terrasse | Heis | 2 bad | Høy standard | Garasjeplass kan kjøpes.,Ukjent,0,0,1,1,0,0,0,0,1,20.0,0,0,1
"Sofies gate 48, 0168 Oslo",10490000.0,53000.0,264912.0,10807912.0,10807912.0,Leilighet,Selveier,3,100.0,100,2,1934,F - gul,Skap drømmeleiligheten ferdig oppusset. 4-roms eierleilighet med 2 balkonger. Meget attraktiv og sentral beliggenhet.,Ukjent,1,0,0,0,0,0,0,0,87,10.0,0,0,1
"Sunnmørgata 1 B, 0557 Oslo",3390000.0,66501.0,15526.0,3472027.0,3472027.0,Leilighet,Andel,2,34.0,34,2,1899,F - rød,"Klassisk, pen 1-roms med sydvendt balkong og sovealkove - hele leiligheten inn mot rolig gårdsrom - ingen dok.avgift!",Aktiv,1,0,0,0,0,0,0,0,122,6.0,0,1,0
"Ivan Bjørndals gate 1, 0472 Oslo",7650000.0,0.0,200892.0,7850892.0,4255.0,Leilighet,Selveier,3,81.0,83,2,2013,C - mørkegrønn,Attraktiv 4-roms med 13 kvm balkong - Garasjeplass med elbillader - Heis - Varmtvann & vannbåren gulvvarme inkl.,Nordvik,1,0,1,1,0,0,0,0,8,22.0,0,0,1
"Maries gate 6, 0368 Oslo",6390000.0,11534.0,168770.0,6570304.0,6570304.0,Leilighet,Selveier,2,67.0,67,2,1967,F - rød,Sjarmerende 3-roms med heisadkomst og 2 balkonger | Tv&internett og V.V. inkl. | Moderniseringsbehov | P-plass*,EIE eiendomsmegling,1,0,0,1,0,0,0,0,54,6.0,0,0,1
"Erling Skjalgssons gate 32A, 0267 Oslo",4250000.0,0.0,107592.0,4357592.0,2572.0,Leilighet,Selveier,1,41.0,41,1,1898,F - rød,Klassisk og gjennomgående 2-roms selveierleilighet tilbaketrukket på Frogner - Meget ettertraktet beliggenhet!,Nordvik,0,0,0,0,0,0,0,0,123,6.0,0,0,1
"Melkeveien 29B, 0779 Oslo",18500000.0,0.0,479842.0,18979842.0,1846.17,Enebolig,Selveier,4,252.0,282,1,2007,B - lysegrønn,"Moderne og arkitekttegnet enebolig over 3 plan med praktikantdel, dbl. garasje og nydelig beliggenhet! Potensielt 5 sov.",Nordvik,0,0,1,0,0,0,0,0,14,28.0,0,0,1
"Parkveien 64, 0254 Oslo",4500000.0,0.0,122142.0,4622142.0,2926.0,Leilighet,Selveier,3,49.0,50,1,1935,D - oransje,Meget arealeffektivt utleieobjekt - 3 soverom - særdeles sentral beliggenhet på Solli - Flotte fellesarealer!,Nordvik,0,0,0,0,0,0,0,0,86,16.0,0,0,1
"Bølerlia 125, 0689 Oslo",3900000.0,130272.0,1032.0,4031304.0,4031304.0,Leilighet,Andel,2,64.0,64,1,1958,G - rød,"Lun, koselig 3-roms i høy 1. etg. - Sydvendt balkong m/ utsyn mot skogen - Ingen forkjøpsrett - Marka som nærmeste nabo!",Krogsveen,1,0,0,0,0,0,0,0,63,1.0,0,1,0
"Arendalsgata 6, 0463 Oslo",4750000.0,114612.0,133170.0,4997782.0,4997782.0,Leilighet,Selveier,2,48.0,48,4,1939,G - rød,Meget pen selveier med solrik balkong - beliggende mot grøntområder - gjennomgående - parkeringsmuligheter,PrivatMegleren,1,0,0,0,1,0,0,0,82,1.0,0,0,1
"Samvirkeveien 3, 1178 Oslo",9800000.0,0.0,260642.0,10060642.0,1500.0,Tomannsbolig,Selveier,3,120.0,123,1,1925,F - oransje,Stor og nydelig familiebolig over to plan med solrik beliggenhet. Ca. 30 m2 terrasse og hage. Egen inngang. Parkering.,Aktiv,0,0,0,0,1,1,0,0,96,7.0,0,0,1
"Sørengkaia 85, 0194 Oslo",9000000.0,7235.0,226342.0,9233577.0,9233577.0,Leilighet,Selveier,2,76.0,76,6,2012,D - mørkegrønn,Strøken 3-roms toppleilighet med god standard. Stor balkong med kveldssol og sjøutsikt. Urbant og attraktivt.,Ukjent,1,1,0,0,0,0,0,1,9,17.0,0,0,1
"Bølerlia 28, 0691 Oslo",3850000.0,121473.0,1132.0,3972605.0,3972605.0,Leilighet,Andel,2,67.0,75,4,1955,G - mørkegrønn,"Lys og pen 3-roms toppleilighet med idylliske Østmarka som nabo. Stor, innglasset balkong med ettermiddags- og kveldssol",Ukjent,1,0,0,0,0,0,0,1,66,3.0,0,1,0
"Trygve Strømbergs vei 5A, 1263 Oslo",2990000.0,51000.0,88220.0,3129220.0,3129220.0,Leilighet,Selveier,1,55.0,55,2,1979,G - gul,Lys 2-roms selveier med nydelig utsikt og terrasse | Garasjeplass | Flislagt baderom fra 2015 | Veletablert område |,PrivatMegleren,0,1,1,0,0,0,0,0,42,5.0,0,0,1
"Anna Sethnes gate 2C, 0474 Oslo",3950000.0,57000.0,15526.0,4022526.0,4022526.0,Leilighet,Andel,1,52.0,52,3,1939,E - rød,Lys og pen 2 roms leilighet med ypperlig beliggenhet. Oppvarming (fjernvarme) og varmtvann inkludert i husleien.,Aktiv,0,0,0,0,0,0,0,0,82,10.0,0,1,0
"Laura Gundersens gate 4B, 0168 Oslo",6600000.0,210000.0,181820.0,6991820.0,6991820.0,Leilighet,Selveier,2,77.0,77,2,1938,F - mørkegrønn,Gjennomgående & pen 3-roms leilighet med solrik balkong | Heis | V.v & fyring inkl. | Tilbaketrukket i grønne omgivelser,PrivatMegleren,1,0,0,1,0,0,0,0,83,8.0,0,0,1
"Eugenies gate 22 B, 0168 Oslo",7800000.0,133317.0,207098.0,8140415.0,8140415.0,Leilighet,Selveier,2,75.0,75,1,1892,G - oransje,ST. HANSHAUGEN/BISLETT: Idyllisk 3-roms over 2 plan med townhousefølelse. Oppusset 2017/2019. Lys og luftig atmosfære.,BOA Eiendomsmegling,0,0,0,0,0,0,0,0,129,2.0,0,0,1
"Jørgen Moes gate 3, 0257 Oslo",13900000.0,0.0,356270.0,14256270.0,4000.0,Leilighet,Selveier,3,169.0,174,1,1888,G - rød,Attraktiv 4/5-roms selveier med klassiske detaljer og etterspurt beliggenhet. Praktikantdel - Balkong & 2 ildsteder,PrivatMegleren,1,0,0,0,0,0,0,0,133,1.0,0,0,1
"St. Halvards gate 25 B, 0192 Oslo",3950000.0,339902.0,10525.0,4300427.0,4300427.0,Leilighet,Aksje,2,63.0,63,2,1951,D - gul,Lys og pent oppusset 3-roms m/heis og balkong m/utsikt. Nytt kjøkken i 2016. Kort gangavstand til bla.Sørenga og Barcode,Sem & Johnsen,1,1,0,1,0,0,0,0,70,19.0,1,0,0
"Ullevålsveien 97 B, 0359 Oslo",9450000.0,21818.0,248340.0,9720158.0,9720158.0,Leilighet,Selveier,2,94.0,94,2,1900,F - rød,"Gjennomgående 3-roms selveier med god standard, takhøyde på 3m og 2 solrike balkonger. Betydelig pusset opp i 2021.",PrivatMegleren,1,0,0,0,0,0,0,0,121,6.0,0,0,1
"Aspehaugveien 10B, 0376 Oslo",13990000.0,0.0,359392.0,14349392.0,1463.83,Tomannsbolig,Selveier,5,273.0,274,1,1940,G - oransje,"Stor, attraktiv familiebolig i barnevennlige omgivelser. Solrik terrasse/hage. Separat inngang uetg. Oppussingsobjekt!",Nordvik,0,0,0,0,0,1,0,0,81,2.0,0,0,1
"Nåkkves vei 1, 0670 Oslo",3280000.0,491000.0,8658.0,3779658.0,3779658.0,Leilighet,Andel,1,66.0,66,1,1967,E - lysegrønn,Lys og romslig 2(3)-roms hjørneleilighet med privat terrasse på ca. 41 kvm | | V.v og fyring inkl. | Garasjeplass| Heis,Eiendomsmegler 1,0,0,1,1,0,0,0,0,54,13.0,0,1,0
"Balders gate 1A, 0263 Oslo",5480000.0,88170.0,8010.0,5576180.0,5576180.0,Leilighet,Andel,2,57.0,57,2,1897,G - oransje,Frogner | Lys & sjarmerende 3-roms. Klassiske detaljer og ypperlig planløsning. Peis og klassisk vedovn.,EIE eiendomsmegling,0,0,0,0,0,0,0,0,124,2.0,0,1,0
"Professor Dahls gate 47, 0367 Oslo",9200000.0,0.0,241542.0,9441542.0,4302.0,Leilighet,Selveier,3,112.0,112,1,1969,F - rød,Stor og gjennomgående 4-roms selveierleilighet - Garasjeplass - Heis - Peis - Attraktiv beliggenhet - Oppussingsobjekt,Aktiv,0,0,1,1,0,0,0,0,52,6.0,0,0,1
"Pilestredet Park 1, 0176 Oslo",5300000.0,3579.0,145612.0,5449191.0,5449191.0,Leilighet,Selveier,1,49.0,49,5,2005,C - mørkegrønn,"Svært lys 2-roms med vestvendt, solrik balkong og heisadkomst. V.vann og fyring inkl. Felles takterrasse.",PrivatMegleren,1,0,0,1,0,0,0,0,16,22.0,0,0,1
"Binneveien 13B, 0774 Oslo",23500000.0,0.0,597142.0,24097142.0,1752.83,Enebolig,Selveier,5,311.0,311,1,1950,C - rød,Særdeles innholdsrik enebolig - Oppusset og påbygd i 15/16 - Dobbelgarasje - Solrik hage - 3.sep. deler med egen inngang,Nordvik,0,0,1,0,0,1,0,0,71,20.0,0,0,1
"Drammensveien 97A, 0273 Oslo",14700000.0,5063.0,377262.0,15082325.0,15082325.0,Leilighet,Selveier,3,143.0,146,1,1915,F - rød,"Lekker 5-roms på 146 kvm med ""townhouse"" preg. Nyrenovert bygg 2014. Garasje. Heis. Høy standard. 3 sov/2 bad. Bør ses!",Nordvik,0,0,1,1,0,0,0,0,106,6.0,0,0,1
"Mellombølgen 36, 1157 Oslo",4250000.0,226098.0,15526.0,4491624.0,4491624.0,Leilighet,Andel,2,69.0,69,1,1957,G - mørkegrønn,Lys og moderne 3-roms | Solrik balkong | Perfekt planløsning! | Grønt og rolig nærområde | Fyring og V.vann inkl.,Aktiv,1,0,0,0,0,0,0,0,64,3.0,0,1,0
"Platous gate 27 B, 0190 Oslo",5200000.0,389213.0,8032.0,5597245.0,5597245.0,Leilighet,Andel,3,85.0,85,2,1892,G - rød,"Romslig og innbydende 4-roms med supersentral beliggenhet - Rosett, stukkatur, store vinduer, 2,7 m. Takhøyde",Aktiv,0,0,0,0,0,0,0,0,129,1.0,0,1,0
"Svoldergata 4, 0271 Oslo",3990000.0,17437.0,109812.0,4117249.0,4117249.0,Leilighet,Selveier,1,37.0,37,2,1976,F - rød,Lys og tiltalende 2-roms med ettertraktet beliggenhet - Heis - Bad fra 2019 - Lave felleskost. - Perfekt førstegangskjøp,Nordvik,0,0,0,1,0,0,0,0,45,6.0,0,0,1
"Agmund Bolts vei 35, 0664 Oslo",3350000.0,215000.0,15554.0,3580554.0,3580554.0,Leilighet,Andel,4,62.0,62,2,1953,G - rød,3-roms toppleilighet med utgang til sydvendt balkong på 8 kvm. Pen stav eikeparkett. Vedkamin. Noe oppussing.,Ukjent,1,0,0,0,0,0,0,1,68,1.0,0,1,0
"Grenseveien 51, 0575 Oslo",6490000.0,0.0,5232.0,6495232.0,4482.0,Leilighet,Andel,2,77.0,80,6,2017,F - rød,Hasle - Lekker 3-roms toppleilighet i 6. etasje. Vv & Garasjeplass inkl. Felles takterrasse. Ingen fellesgjeld.,Propr.no,0,0,1,0,0,0,0,1,4,6.0,0,1,0
"Jacob Aalls gate 24, 0368 Oslo",8750000.0,0.0,228392.0,8978392.0,3156.0,Leilighet,Selveier,3,91.0,91,2,1897,G - rød,Klassisk og tiltalende 4-roms hjørneleil. Balkong. Nyere kjøkken og bad. Lekre detaljer. Rosett/ stukkatur. Bio-peis,Nordvik,1,0,0,0,0,0,0,0,124,1.0,0,0,1
"Odvar Solbergs vei 190, 0973 Oslo",2850000.0,547236.0,8654.0,3405890.0,3405890.0,Leilighet,Andel,2,85.0,97,5,1974,D - rød,"Gjennomgående og pen 3(4)-roms med solrik, innglasset balkong på 12 kvm - Heis - Markanært - Barnevennlig - Garasjeplass",EIE eiendomsmegling,1,0,1,1,0,0,0,0,47,15.0,0,1,0
"Pontoppidans gate 12 B, 0462 Oslo",4280000.0,91488.0,118789.0,4490277.0,4490277.0,Leilighet,Selveier,2,47.0,47,2,1916,G - oransje,"Delikat, gjennomgående 3-roms selveier | Omfattende modernisert 2013/14 | Peis | Lave fellesutgifter | 2,73 m takhøyde",Schala & Partners,0,0,0,0,0,0,0,0,105,2.0,0,0,1
"Ringshusveien 34A, 1160 Oslo",12000000.0,0.0,301342.0,12301342.0,3389.0,Leilighet,Selveier,3,116.0,116,2,2005,D - rød,"Pen og solrik eierleilighet fra 2005 med utsikt, balkong, gasspeis, heis og garasje. Trappefri adkomst.",Krogsveen,1,1,1,1,0,0,0,0,16,15.0,0,0,1
"Melkeveien 23A, 0779 Oslo",34800000.0,0.0,885670.0,35685670.0,2391.33,Enebolig,Selveier,6,460.0,606,1,1988,E - rød,Praktfull villa med nydelig beliggenhet i Hemingland | Spektakulær utsikt | Terrasse på 100 kvm | Dobbelgarasje,PrivatMegleren,0,1,1,0,0,0,0,0,33,10.0,0,0,1
"Thorvald Meyers gate 72, 0552 Oslo",3400000.0,0.0,86342.0,3486342.0,1765.0,Leilighet,Selveier,1,32.0,32,4,1898,G - rød,"Luftig og fin 2-roms - God standard -""Alt"" inkl. i lave felleskost. - Perfekt førstegangskjøp - Ingen fellesgjeld - Heis",Ukjent,0,0,0,1,0,0,0,0,123,1.0,0,0,1
"Eterveien 9, 0690 Oslo",8200000.0,72420.0,15510.0,8287930.0,8287930.0,Rekkehus,Andel,4,116.0,127,1,1970,E - gul,"Familievennlig enderekkehus på Bøler i fantastiske omgivelser, fine uteplasser med gode solforhold og garasjeplass.",PrivatMegleren,0,0,1,0,0,0,0,0,51,14.0,0,1,0
"Gullkroken 5, 0377 Oslo",6275000.0,55943.0,159620.0,6490563.0,6490563.0,Leilighet,Selveier,3,87.0,87,2,1959,G - rød,"4(5) roms hjørneleilighet med utsikt, heis, peis og balkong. Flott beliggenhet i blindvei i oase bak Frognerparken.",EIE eiendomsmegling,1,1,0,1,0,0,0,0,62,1.0,0,0,1
"Bergslia 10, 0854 Oslo",14900000.0,0.0,388170.0,15288170.0,1293.58,Enebolig,Selveier,3,138.0,192,1,1970,E - gul,BERG - Frittliggende enebolig med stor og frodig tomt - Nyere bad og kjøkken - Garasje - Moderniseringsbehov!,PrivatMegleren,0,0,1,0,0,0,0,0,51,14.0,0,0,1
"Holmenkollveien 16 B, 0376 Oslo",19600000.0,0.0,506020.0,20106020.0,2850.33,Enebolig,Selveier,6,349.0,353,1,1895,G - gul,Stor og oppgradert enebolig - Pent opparbeidet hage - Hybel/praktikantdel - Dobbelgarasje med elbil lader,EIE eiendomsmegling,0,0,1,0,0,1,0,0,126,5.0,0,0,1
"Operagata 15, 0194 Oslo",12490000.0,0.0,323820.0,12813820.0,3152.0,Leilighet,Selveier,2,84.0,88,4,2019,C - lysegrønn,Rålekker 3-roms med fantastisk sjøutsikt i Munch Brygge - Gode solforhold - Stor balkong - Garasjeleie*,PrivatMegleren,1,1,1,0,0,0,0,0,2,23.0,0,0,1
"Munkedamsveien 70B, 0270 Oslo",6200000.0,0.0,50107.0,6250107.0,3700.0,Leilighet,Selveier,2,62.0,62,4,1950,G - oransje,Påkostet og meget innbydende 3-roms hjørneleilighet - Høy standard - Sydvestvendt balkong - Utsikt - Kort vei til alt!,Nordvik,1,1,0,0,0,0,0,0,71,2.0,0,0,1
"Sørengkaia 70, 0194 Oslo",7250000.0,0.0,0.0,7431250.0,3495.0,Leilighet,Selveier,2,70.0,70,1,2013,C - mørkegrønn,"Attraktiv 3-roms på bryggekanten med to store uteplasser (23 kvm), heis og nydelig beliggenhet. *Garasjeplass med lader",Nordvik,0,0,1,1,0,0,0,0,8,22.0,0,0,1
"Erling Skjalgssons gate 22A, 0267 Oslo",3950000.0,69511.0,112040.0,4131551.0,4131551.0,Leilighet,Selveier,1,34.0,34,2,1940,G - rød,Strøken 2-roms med solrik balkong - Supersentral beliggenhet - Nyere kjk/bad - Usjenert,PrivatMegleren,1,0,0,0,0,0,0,0,81,1.0,0,0,1
"Monolitveien 14 C, 0369 Oslo",24700000.0,0.0,618878.0,25318878.0,3846.67,Enebolig,Selveier,9,315.0,355,1,1936,G - lysegrønn,BORGEN: Flott enebolig o/3 etasjer + loft. Idyllisk hage og tre terrasser. Hybel m/separat inngang. Dobbelgarasje.,BOA Eiendomsmegling,0,0,1,0,0,1,0,0,85,4.0,0,0,1
